Scenario,Category,Sub - mission,Level,Action,Entity,From,Time,Location,Task Objective,Objective function,Hard Constrains,Soft Constrains (Preferences)
"An enemy vessel has been detected 160 miles south of Diu, which must be intercepted and interrogated. If hostility is present, the ship must undergo SSM engagement within 45 hours or the ships should be deployed within the next 10 hours. The chosen vessel should maintain a speed of 23 knots and have an endurance of at least 9 days (including provisions, fuel, and desalination). Enhanced communication systems will be essential for real-time updates and coordination.",Mission,Sortie,Fleet,Select K out of N,Ship,Fleet,24 hours,K,Interrogation and interception,Minimum risk,"Capability,Speed,Endurance,Ration,Fuel,Spares availability","Ship class,Fleet availability"
"Each year, the event is scheduled to include planning for a complete refit of all vessels and submarines on the command line; with two active dry docks, no more than three vessels may be refited at once; MoM must be given priority and released within seven days; Repair rooms are required to operate properly with at least 80% manpower strength during the reffit and spare parts should arrive two months before the start of the process.",Maintenance,Not Applicable,Fleet,Select K out of N,Ship,Fleet,7 days,Yard,Maintenance scheduling,Maximum conformance,"Manpower availability,Spares availability",Ship class
"An enemy ship located 250 miles west of Mumbai is detected by reconnaissance. Interception and interrogation are necessary, with potential SSM engagement if any hostilities occur. The mission deadline is 72 hours, and deployment within the next 18 hours. To achieve operational endurance of 10 days, the fleet must select a vessel capable of 24 knots and prepare for adverse weather conditions to carry out the mission.",Mission,Support,Fleet,Select K out of N,Ship,Fleet,24 hours,K,Interrogation and interception,Minimum risk,"Capability,Speed,Endurance,Ration,Fuel,Spares availability","Ship class,Fleet availability"
"Ship ABC, in the midst of its operational cycle, has initiated condition-based inspections on shock mounts for various pumps and gas turbines. Multiple shock mount readings are nearing the warning threshold. The ship is slated to depart within the next 48 hours for a 7-day operation. Replacement of these shock mounts is necessary to uphold mission reliability at 0.9.",Maintenance,Not Applicable,Equipment,Evaluate,Equipment,Ships,48 hours,Ship,Interrogation and interception,Minimum time,"Spares availability,Reliability,Conformance ",Activity sequence
"If cruising during the mission, only 2 engine rooms are required to operate within 20 hours; according to principle of load distribution must have 1 at each end (fore), 1 from centre (both horizontal and vertical) remain active; then in order to achieve a reliability below 7/18 that the optimal combination is used, the minimum risk score is less than 7 (18%) but with multiple engine compartments it must be balanced first.",Mission,Combat,Equipment,Select K out of N,Equipment,Ships,Immediate,Sea,Maintenance scheduling,Minimum risk,"Balancing loads,Reliability,Risk score","Working hours,Manpower availability"
"This means that the ship has been ordered to sail during its annual maintenance period, while other parts are being serviced regularly (many equipment is in varying states) The workshop has now been given notice of how it will complete all the maintenance tasks and ensure the vessel is seaworthy within 48 hours. In order to meet the new timelines for this work to be carried out, the workshop must maintain quality of work at least 10% or more.",Maintenance,Not Applicable,Ship,Evaluate,Workshop,Fleet,48 hours,Workshop,Maintenance scheduling,Minimum time,"Reliability,Conformance ",Activity sequence
"This is amidst the annual maintenance period where many equipment are maintained routinely and the ship has been ordered to sail, with the workshop instructed to complete all necessary repairs and ensure the vessel is seaworthy within 48 hours of notice. To comply with new set timelines, work quality must not vary by more than 10% from its factory output.",Maintenance,Not Applicable,Ship,Evaluate,Workshop,Fleet,48 hours,Workshop,Maintenance scheduling,Minimum time,"Reliability,Conformance ",Activity sequence
"Ship INS Ganga needs evaluation for its 127 mm gun. The reliability target is 0.92. Important criteria are range (25 km), accuracy, and consistency. Gun status will be evaluated using parameters - Readiness Index (RI), Precision Consistency (PC), and Operational Efficiency (OE). The mission risk score must remain below 11/25, using parameters - Risk Factor (RF) and Equipment Readiness (ER).",Mission,Support,Ship,Evaluate,Ship,Fleet,Immediate,Sea,Missile firing,Minimum risk,"Reliability,Risk score",Not Applicable
"Satellite surveillance has identified an adversary ship at location K, situated 300 miles northwest of our base. Intercepting and interrogating the vessel is necessary. If hostile actions occur, engagement with SSMs may be required. The mission's completion is expected within the next 48 hours, prompting the fleet to deploy a suitable ship within the next 24 hours. The chosen vessel must maintain a speed of 25 knots, equipped with operational propulsion and PGD systems, and possess an endurance of at least 7 days (including provisions such as ration, fuel, and RO plant).",Mission,Support,Fleet,Select K out of N,Ship,Fleet,24 hours,K,Interrogation and interception,Minimum risk,"Capability,Speed,Endurance,Ration,Fuel,Spares availability","Ship class,Fleet availability"
"To maintain mission reliability at 0.95, the ship is expected to reach its destination within 28 hours and for an operational period of 11 days. During her service, INS Viraat has carried out condition-based inspections of shock mounts for several pumps and gas turbines. Multiple readings indicate that the pump is approaching warning threshold.",Maintenance,Not Applicable,Equipment,Evaluate,Equipment,Ships,48 hours,Ship,Interrogation and interception,Minimum time,"Spares availability,Reliability,Conformance ",Activity sequence
"Intelligence indicates the existence of an enemy ship located 220 miles south of Rameswaram. The objective is to intercept and interrogate the ship, which may require surveillance and reconnaissance using unmanned aerial vehicles (UAVs). The operation must be completed within 70 hours, with a suitable ship deployed within the next 20 hours. It must maintain an operational endurance of 10 days (including provisions, fuel, und desalination) and it must reach speeds of 23 knots.",Mission,Support,Fleet,Select K out of N,Ship,Fleet,24 hours,K,Interrogation and interception,Minimum risk,"Capability,Speed,Endurance,Ration,Fuel,Spares availability","Ship class,Fleet availability"
"In order to undertake the task, it is necessary to assess the effectiveness of ship INS Teg's 100 mm A-190 naval gun. The target reliability is 0.94 and includes important factors such as range (20 km), consistency (containment), precision (PR), and operational status. To ensure a risk score of 11/25 or higher should its relative risk level be evaluated using Safety Index and Tactical Preparedness test.",Mission,Combat,Ship,Evaluate,Ship,Fleet,Immediate,Sea,Missile firing,Minimum risk,"Reliability,Risk score",Not Applicable
"The ship is to sail in the midst of yearly maintenance operations that are currently underway. The workshop is to expedite repair tasks and guarantee that the ship is seaworthy within 48 hours of notification. To meet the newly established deadlines, the workshop's work quality should not deviate by more than 13%.",Maintenance,Not Applicable,Ship,Evaluate,Workshop,Fleet,48 hours,Workshop,Maintenance scheduling,Minimum time,"Reliability,Conformance ",Activity sequence
"Even though a year-long maintenance phase is still underway on the ship, it has been ordered to sail. The workshop has received stern warning that they must complete maintenance tasks and confirm the vessel's seaworthiness within 48 hours of notification. To comply with the revised schedules, however, the workshop’s work quality should not exceed 16%.",Maintenance,Not Applicable,Ship,Evaluate,Workshop,Fleet,48 hours,Workshop,Maintenance scheduling,Minimum time,"Reliability,Conformance ",Activity sequence
